宝盒,#genre#
TV Asahi,http://203.162.235.41:16906
TBS,http://203.162.235.41:16907
NHK BSP,http://203.162.235.41:16910
BS Fuji,http://203.162.235.41:16911
BS Nippon TV,http://203.162.235.41:16912
BS TBS,http://203.162.235.41:16913
BS Asahi,http://203.162.235.41:16914
BS Tokyo,http://203.162.235.41:16915
WOWOW Prime,http://203.162.235.41:16916
AT-X,https://sub2.neetball.net/live/neet.m3u8
QVC Japan,https://cdn-live1.qvc.jp/iPhone/1501/1501.m3u8
Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日本购物2,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
日本购物3,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8
日本购物4,http://stream1.shopch.jp/HLS/out4/prog_index.m3u8

🎈韩国频道,#genre#
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch02.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
KBC 광주방송 (SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
국악방송,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
MTN,http://183.110.27.87/mtnlive/720/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
TJB 대전방송 (SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8
한국선거방송,http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
KBS World,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
KBS World,https://livecdn.fptplay.net:443/sdb/kbs_hls.smil/playlist.m3u8
CTS기독교TV,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
JIBS SBS,http://123.140.197.22/stream/1/play.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
CBS,http://cbs-live.gscdn.com/cbs-live/cbs-live.stream/playlist.m3u8
KBS-1,http://ye23.vip/z7z8/2021/kbs2020.php?id=1
KBS-2,http://ye23.vip/z7z8/2021/kbs2020.php?id=2
KBS-WORLD,http://ye23.vip/z7z8/2021/kbs2020.php?id=3
TJB SBS,http://ye23.win/iptv/korea2021.php?id=TJB
CJB SBS,http://ye23.win/iptv/korea2021.php?id=CJB
KBC SBS,http://ye23.win/iptv/korea2021.php?id=KBC
SBS,http://ye23.win/iptv/sbs5.1.php?id=S01
SBS-Sports,http://ye23.win/iptv/sbs5.1.php?id=S02
SBS-Plus,http://ye23.win/iptv/sbs5.1.php?id=S03
SBS-Fun,http://ye23.win/iptv/sbs5.1.php?id=S04
SBS-Golf,http://ye23.win/iptv/sbs5.1.php?id=S05
SBS-Biz,http://ye23.win/iptv/sbs5.1.php?id=S06
SBS-MTV,http://ye23.win/iptv/sbs5.1.php?id=S09
SBS-GorealraM,http://ye23.win/iptv/sbs5.1.php?id=S19
SBS-POWER,http://ye23.win/iptv/sbs5.1.php?id=S07
SBS-LOVE,http://ye23.win/iptv/sbs5.1.php?id=S08
Good TV,http://ye23.win/iptv/korea2021.php?id=Good
cpbc,http://ye23.win/iptv/korea2021.php?id=cpbc
bbstv,http://ye23.win/iptv/korea2021.php?id=bbstv
myStream,http://ye23.win/iptv/korea2021.php?id=myStream
MTN,http://ye23.win/iptv/korea2021.php?id=MTN
FTV,http://ye23.win/iptv/korea2021.php?id=FTV
Channel A,http://ye23.win/iptv/korea2021.php?id=Channela
korea TV,http://ye23.win/iptv/korea2021.php?id=korea
YTN,http://ye23.win/iptv/korea2021.php?id=ytn
Channel A,http://ye23.win/iptv/korea2021.php?id=Channel
TBS,http://ye23.win/iptv/korea2021.php?id=TBS-a
KCTV,http://ye23.win/iptv/korea2021.php?id=KCTV
EBS 1,http://ye23.win/iptv/korea2021.php?id=EBS1
EBS 2,http://ye23.win/iptv/korea2021.php?id=EBS2
EBS i,http://ye23.win/iptv/korea2021.php?id=EBSi
EBS+2,http://ye23.win/iptv/korea2021.php?id=EBS_2
EBS E,http://ye23.win/iptv/korea2021.php?id=EBS_E
EBS KIDS,http://ye23.win/iptv/korea2021.php?id=EBS_KIDS
dema,http://ye23.win/iptv/korea2021.php?id=dema
阿里郎WORLD,http://ye23.win/iptv/korea2021.php?id=arirang_1
阿里郎WORLD,http://ye23.win/iptv/korea2021.php?id=arirang_2
💞密码获取,#genre#
公众号,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
电视免VIP,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
回复VIP,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8#http://59.49.41.44/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1#http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232945/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8#http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1

获取密码,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1#http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
💞GA测试1,#genre#
HBO,http://line.premiumpowers.net:80/Manuel/1234567/941648
HBO家庭,http://line.premiumpowers.net:80/Manuel/1234567/941646
HBO原创,http://line.premiumpowers.net:80/Manuel/1234567/941645
HBO强档,http://line.premiumpowers.net:80/Manuel/1234567/941647
AXN,http://line.premiumpowers.net:80/Manuel/1234567/941660
CINEMAX,http://line.premiumpowers.net:80/Manuel/1234567/941659
HITS MOVIES,http://line.premiumpowers.net:80/Manuel/1234567/941606
ANIMAX,http://line.premiumpowers.net:80/Manuel/1234567/941676
ROCK,http://line.premiumpowers.net:80/Manuel/1234567/941643
CCM经典,http://line.premiumpowers.net:80/Manuel/1234567/941639
天映,http://line.premiumpowers.net:80/Manuel/1234567/941618
卫视电影台,http://line.premiumpowers.net:80/Manuel/1234567/941625
NOW紫金国际台,http://line.premiumpowers.net:80/Manuel/1234567/941630
NOW MAKE,http://line.premiumpowers.net:80/Manuel/1234567/941655
NET WORK,http://line.premiumpowers.net:80/Manuel/1234567/941654
TVB 1,http://line.premiumpowers.net:80/Manuel/1234567/153396
TVB E,http://line.premiumpowers.net:80/Manuel/1234567/153398
无线新闻,http://line.premiumpowers.net:80/Manuel/1234567/153399
TVB 戏剧,http://line.premiumpowers.net:80/Manuel/1234567/153400
TVB 翡翠,http://line.premiumpowers.net:80/Manuel/1234567/153401
F新时代1,http://line.premiumpowers.net:80/Manuel/1234567/90351
F新时代2,http://line.premiumpowers.net:80/Manuel/1234567/90352
TVB星河,http://line.premiumpowers.net:80/Manuel/1234567/941620
翡翠 海外版,http://line.premiumpowers.net:80/Manuel/1234567/941619
TVBS新闻,http://line.premiumpowers.net:80/Manuel/1234567/941622
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941649
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941650
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941633
UHB都会,http://line.premiumpowers.net:80/Manuel/1234567/941632
UHB娱家,http://line.premiumpowers.net:80/Manuel/1234567/941651
UHB娱家,http://line.premiumpowers.net:80/Manuel/1234567/941634
HISTORY,http://line.premiumpowers.net:80/Manuel/1234567/941661
爱自然,http://line.premiumpowers.net:80/Manuel/1234567/941663
WB TV,http://line.premiumpowers.net:80/Manuel/1234567/941652
国家地理1,http://line.premiumpowers.net:80/Manuel/1234567/941664
国家地理2,http://line.premiumpowers.net:80/Manuel/1234567/941665
CRIME+,http://line.premiumpowers.net:80/Manuel/1234567/941666
BBC earth,http://line.premiumpowers.net:80/Manuel/1234567/941667
BBC lifesyle,thttp://line.premiumpowers.net:80/Manuel/1234567/941668
NICK JR,http://line.premiumpowers.net:80/Manuel/1234567/941670
NICK CLODEON,http://line.premiumpowers.net:80/Manuel/1234567/941671
BBC CBEEBIES,http://line.premiumpowers.net:80/Manuel/1234567/941672
CART NITO,http://line.premiumpowers.net:80/Manuel/1234567/941673
BABY FIRST,http://line.premiumpowers.net:80/Manuel/1234567/941675
FTV,http://line.premiumpowers.net:80/Manuel/1234567/941677
HUB SPORTS4,http://line.premiumpowers.net:80/Manuel/1234567/941681
ABC AUSTRALIA,http://line.premiumpowers.net:80/Manuel/1234567/941682
FOX NEWS, http://line.premiumpowers.net:80/Manuel/1234567/941685
DW NEWS,http://line.premiumpowers.net:80/Manuel/1234567/941687
CNBC NEWS,http://line.premiumpowers.net:80/Manuel/1234567/941689
CNN LIVE,http://line.premiumpowers.net:80/Manuel/1234567/941690
BBC WORLD NEWS,http://line.premiumpowers.net:80/Manuel/1234567/941693
亚洲旅游,http://line.premiumpowers.net:80/Manuel/1234567/941640
迪士尼卡通,http://line.premiumpowers.net:80/Manuel/1234567/941656
YTV,http://line.premiumpowers.net:80/Manuel/1234567/941657
CINEMA WORLD,http://line.premiumpowers.net:80/Manuel/1234567/941658
KBS WORLD,http://line.premiumpowers.net:80/Manuel/1234567/941631
KBS WORLD,http://line.premiumpowers.net:80/Manuel/1234567/941604
UHB剧场首选,http://line.premiumpowers.net:80/Manuel/1234567/941638
GEM,http://line.premiumpowers.net:80/Manuel/1234567/941635
GEM,http://line.premiumpowers.net:80/Manuel/1234567/941608
2ND,http://line.premiumpowers.net:80/Manuel/1234567/941636
TVBS亚洲台,http://line.premiumpowers.net:80/Manuel/1234567/941621
TVN,http://line.premiumpowers.net:80/Manuel/1234567/941623
卫视中文台,http://line.premiumpowers.net:80/Manuel/1234567/941624
ONE,http://line.premiumpowers.net:80/Manuel/1234567/941628
ONE,http://line.premiumpowers.net:80/Manuel/1234567/941601
ONE,http://line.premiumpowers.net:80/Manuel/1234567/941602
NHK,http://line.premiumpowers.net:80/Manuel/1234567/941610
SONGS,http://line.premiumpowers.net:80/Manuel/1234567/941611
8TV,http://line.premiumpowers.net:80/Manuel/1234567/941616
MEDIACORP,http://line.premiumpowers.net:80/Manuel/1234567/941617
CITSA,http://line.premiumpowers.net:80/Manuel/1234567/941612
KARISMA,http://line.premiumpowers.net:80/Manuel/1234567/941605
ASTRO WARNA,http://line.premiumpowers.net:80/Manuel/1234567/941609
SUN MUSIC,http://line.premiumpowers.net:80/Manuel/1234567/941590
SUN TV,http://line.premiumpowers.net:80/Manuel/1234567/941591
SONY MAX,http://line.premiumpowers.net:80/Manuel/1234567/941592
SONY TV,http://line.premiumpowers.net:80/Manuel/1234567/941593
NDTV,http://line.premiumpowers.net:80/Manuel/1234567/941594
KTV,http://line.premiumpowers.net:80/Manuel/1234567/941595
COLORS1,http://line.premiumpowers.net:80/Manuel/1234567/941597
COLORS2,http://line.premiumpowers.net:80/Manuel/1234567/941598
COLORS3,http://line.premiumpowers.net:80/Manuel/1234567/941599
ZEE1,http://line.premiumpowers.net:80/Manuel/1234567/941587
ZEE2,http://line.premiumpowers.net:80/Manuel/1234567/941588
ZEE3,http://line.premiumpowers.net:80/Manuel/1234567/941589
SPO TV1,http://line.premiumpowers.net:80/Manuel/1234567/941564
STAR HUB,http://line.premiumpowers.net:80/Manuel/1234567/941567
BEIN SPORTS2,http://line.premiumpowers.net:80/Manuel/1234567/941568
BEIN SPORTS1,http://line.premiumpowers.net:80/Manuel/1234567/941569
NBA,http://line.premiumpowers.net:80/Manuel/1234567/941562
SPO TV2,http://line.premiumpowers.net:80/Manuel/1234567/941563
Eleven Sports 1,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2531/index.m3u8
Eleven Sports 2,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2532/index.m3u8
Eleven Sports 3,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2533/index.m3u8
Eleven Sports 4,http://he11o.akadatel.com/iptv/47PC7ECLXZM7EV/2534/index.m3u8
HUB SPORTS 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/941573
HUB SPORTS 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/941572
HUB SPORTS 3 HD,http://line.premiumpowers.net:80/Manuel/1234567/941571
HUB PREMIER 1 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032529
HUB PREMIER 2 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032528
HUB PREMIER 3 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032527
HUB PREMIER 4 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032526
HUB PREMIER 5 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032525
HUB PREMIER 6 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032524
HUB PREMIER 7 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032523
HUB PREMIER 8 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032522
HUB PREMIER 9 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032521
HUB PREMIER 10 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032520
HUB PREMIER 11 FHD,http://line.premiumpowers.net:80/Manuel/1234567/1032519
PREMIER SPORTS HD,http://line.premiumpowers.net:80/Manuel/1234567/941570
BEINSPORTS 1 PREMIUM HD,http://line.premiumpowers.net:80/Manuel/1234567/596931
BEINSPORTS 2 PREMIUM HD,http://line.premiumpowers.net:80/Manuel/1234567/596930
BEINSPORTS 3 PREMIUM HD,http://line.premiumpowers.net:80/Manuel/1234567/596929
BEINSPORTS 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/596928
BEINSPORTS 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/596927
BEINSPORTS 3 HD,http://line.premiumpowers.net:80/Manuel/1234567/596926
BEINSPORTS 4高清,http://line.premiumpowers.net:80/Manuel/1234567/596925
BEINSPORTS 5高清,http://line.premiumpowers.net:80/Manuel/1234567/596924
BEINSPORTS 6高清,http://line.premiumpowers.net:80/Manuel/1234567/596923
BEINSPORTS 7高清,http://line.premiumpowers.net:80/Manuel/1234567/596922
BEIN SPORT XTRA 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/699243
BEIN SPORT XTRA 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/699242
BEIN SPORT NBA HD,http://line.premiumpowers.net:80/Manuel/1234567/1011633
BEINSPORTS 1 EN HD,http://line.premiumpowers.net:80/Manuel/1234567/596919
BEINSPORTS 2 EN HD,http://line.premiumpowers.net:80/Manuel/1234567/596918
BEINSPORTS 3 EN HD,http://line.premiumpowers.net:80/Manuel/1234567/596917
BEIN SPORT FRENCH 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/699235
BEIN SPORT FRENCH 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/699234
SKY SPORTS 主赛事高清,http://line.premiumpowers.net:80/Manuel/1234567/30496
SKY SPORTS PL HD,http://line.premiumpowers.net:80/Manuel/1234567/30493
SKY SPORTS FOOTBALL HD,http://line.premiumpowers.net:80/Manuel/1234567/30498
SKY SPORTS NFL HD,http://line.premiumpowers.net:80/Manuel/1234567/30501
SKY SPORTS ARENA HD,http://line.premiumpowers.net:80/Manuel/1234567/30500
SKY SPORTS CRICKET HD,http://line.premiumpowers.net:80/Manuel/1234567/30502
SKY SPORTS F1 HD,http://line.premiumpowers.net:80/Manuel/1234567/30499
SKY SPORTS GOLF HD,http://line.premiumpowers.net:80/Manuel/1234567/30497
SKY SPORTS MIX HD,http://line.premiumpowers.net:80/Manuel/1234567/30495
SKY SPORTS NEWS HD,http://line.premiumpowers.net:80/Manuel/1234567/30494
SKY SPORTS RACING HD,http://line.premiumpowers.net:80/Manuel/1234567/77373
SKY SPORTS ACTION HD,http://line.premiumpowers.net:80/Manuel/1234567/929003
CANAL+ FOOT HD,http://line.premiumpowers.net:80/Manuel/1234567/1002837
CANAL+ 360 HD,http://line.premiumpowers.net:80/Manuel/1234567/1002841
CANAL+ SPORT HD,http://line.premiumpowers.net:80/Manuel/1234567/506557
CANAL+ TOP14高清,http://line.premiumpowers.net:80/Manuel/1234567/506558
CANAL+ PREMIER LEAGUE HD,http://line.premiumpowers.net:80/Manuel/1234567/506556
CANAL+ LIGUE1 HD,http://line.premiumpowers.net:80/Manuel/1234567/506554
CANAL+ LIGUE1 HD (BK),http://line.premiumpowers.net:80/Manuel/1234567/506555
CANAL+ FORMULA1 HD,http://line.premiumpowers.net:80/Manuel/1234567/506553
RMC SPORT 2 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506548
RMC SPORT LIVE 5 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506645
RMC SPORT LIVE 6 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506646
RMC SPORT LIVE 7 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506647
RMC SPORT LIVE 8 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506648
RMC SPORT LIVE 9 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506649
BEIN SPORTS 1 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506552
BEIN SPORTS 2 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506551
BEIN SPORTS 3 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506550
BEIN SPORTS MAX 4 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506653
BEIN SPORTS MAX 5 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506654
BEIN SPORTS MAX 6 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506655
BEIN SPORTS MAX 7 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506656
BEIN SPORTS MAX 8 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506657
BEIN SPORTS MAX 9 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506658
BEIN SPORTS MAX 10 HD FRANCE,http://line.premiumpowers.net:80/Manuel/1234567/506652
EQUIPE FHD,http://line.premiumpowers.net:80/Manuel/1234567/506619
EUROSPORT 1 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506559
EUROSPORT 2 FHD,http://line.premiumpowers.net:80/Manuel/1234567/506560
德国天空体育新闻,http://line.premiumpowers.net:80/Manuel/1234567/889503
SKY SPORT F1 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889504
SKY SPORT BUNDESLIGA 1 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889502
SKY SPORT BUNDESLIGA DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/984666
SKY SPORT TOP EVENT DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/984665
SKY SPORT TENNIS DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/984664
SKY SPORT PREMIER LEAGUE DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/984663
SKY SPORT MIX DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/984662
SKY SPORT GOLF DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/984661
SKY SPORT BUNDESLIGA 2 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889501
SKY SPORT BUNDESLIGA 3 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889500
SKY SPORT BUNDESLIGA 4 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889499
SKY SPORT BUNDESLIGA 5 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889498
SKY SPORT BUNDESLIGA 6 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889497
SKY SPORT BUNDESLIGA 7 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889496
SKY SPORT BUNDESLIGA 8 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889495
SKY SPORT BUNDESLIGA 9 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889494
SKY SPORT BUNDESLIGA 10 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889492
SKY SPORT 1 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889491
SKY SPORT 2 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889489
SKY SPORT 3 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889488
SKY SPORT 4 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889486
SKY SPORT 5 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889485
SKY SPORT 6 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889483
SKY SPORT 7 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889482
SKY SPORT 8 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889480
SKY SPORT 9 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889479
SKY SPORT 10 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889478
SKY SPORT AUSTRIA 1 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889477
SKY SPORT AUSTRIA 2 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889476
SKY SPORT AUSTRIA 3 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889475
SKY SPORT AUSTRIA 4 DEUTSCHLAND,http://line.premiumpowers.net:80/Manuel/1234567/889473
BT SPORTS 1 HD,http://line.premiumpowers.net:80/Manuel/1234567/30567
BT SPORTS 2 HD,http://line.premiumpowers.net:80/Manuel/1234567/30566
BT SPORTS 3 HD,http://line.premiumpowers.net:80/Manuel/1234567/30565
BT SPORTS 4 HD,http://line.premiumpowers.net:80/Manuel/1234567/1019935
BT SPORTS 5 HD,http://line.premiumpowers.net:80/Manuel/1234567/1004548
翡翠台,http://2022.stream-link.org/playlist/tvb_jade
華麗(翡翠)台,http://2022.stream-link.org/playlist/astro_jade
八度空間,http://2022.stream-link.org/playlist/8tv
無綫新聞台,http://2022.stream-link.org/playlist/tvb_news
無綫財經資訊台,http://2022.stream-link.org/playlist/tvb_finance
有線新聞,http://2022.stream-link.org/playlist/cable_news
有線財經,http://2022.stream-link.org/playlist/cable_finance
香港開電視,http://2022.stream-link.org/playlist/hoy
now新聞,http://2022.stream-link.org/playlist/now_news
now財經,http://2022.stream-link.org/playlist/now_finance
now精選體育,http://2022.stream-link.org/playlist/now_sports
鳳凰中文台,http://2022.stream-link.org/playlist/phtv_live
鳳凰資訊台,http://2022.stream-link.org/playlist/phtv_info
港台電視31,http://2022.stream-link.org/playlist/rthk_31
港台電視32,http://2022.stream-link.org/playlist/rthk_32
澳門蓮花衛視,http://2022.stream-link.org/playlist/macau_lotustv
東森新聞,http://2022.stream-link.org/playlist/ebc_news
東森財經新聞,http://2022.stream-link.org/playlist/ebc_finance
中天新聞,http://2022.stream-link.org/playlist/cti_news
華視新聞,http://2022.stream-link.org/playlist/cts_news
中視新聞,http://2022.stream-link.org/playlist/ctv_news
民視新聞,http://2022.stream-link.org/playlist/ftv_news
寰宇新聞,http://2022.stream-link.org/playlist/global_news
寰宇台灣新聞,http://2022.stream-link.org/playlist/global_tw
三立財經新聞,http://2022.stream-link.org/playlist/set_inews
三立新聞,http://2022.stream-link.org/playlist/set_news
三立新聞+,http://2022.stream-link.org/playlist/set_news+
台視新聞,http://2022.stream-link.org/playlist/ttv_news
TVBS新聞,http://2022.stream-link.org/playlist/tvbs_news
TVBS,http://2022.stream-link.org/playlist/tvbs
華視,http://2022.stream-link.org/playlist/cts_zy
三立綜合台,http://2022.stream-link.org/playlist/set_zh
台視,http://2022.stream-link.org/playlist/ttv
中天綜合台,http://2022.stream-link.org/playlist/cti_zh
Love Nature,http://2022.stream-link.org/playlist/love_nature
東森yoyo,http://2022.stream-link.org/playlist/ebc_yoyo
華視(2023台中新站跨年演唱會),http://2022.stream-link.org/playlist/cts_2023
Discovery,http://www.yshmzmc.top/gtjm.php?id=live1002
自然,http://www.yshmzmc.top/gtjm.php?id=live1003
动物星球,http://www.yshmzmc.top/gtjm.php?id=live1004
TLC,http://www.yshmzmc.top/gtjm.php?id=live1005
BABY TV,http://www.yshmzmc.top/gtjm.php?id=live1007
东森幼幼,http://www.yshmzmc.top/gtjm.php?id=live1008
纬来体育,http://www.yshmzmc.top/gtjm.php?id=live1011
东森新闻,http://www.yshmzmc.top/gtjm.php?id=live1014
中天新闻,http://www.yshmzmc.top/gtjm.php?id=live1015
三立都会台,http://www.yshmzmc.top/gtjm.php?id=live1020
中天娱乐,http://www.yshmzmc.top/gtjm.php?id=live1023
卫视中文,http://www.yshmzmc.top/gtjm.php?id=live1024
HBO,http://www.yshmzmc.top/gtjm.php?id=live1029
卫视电影台,http://www.yshmzmc.top/gtjm.php?id=live1031
movie gold,http://www.yshmzmc.top/gtjm.php?id=live1032
star world,http://www.yshmzmc.top/gtjm.php?id=live1040
八大第一台,http://www.yshmzmc.top/gtjm.php?id=live1043
CNN,http://www.yshmzmc.top/gtjm.php?id=live1063
ELEVEN1,http://www.yshmzmc.top/gtjm.php?id=live1069
ELEVEN2,http://www.yshmzmc.top/gtjm.php?id=live1072
年代新闻,http://www.yshmzmc.top/gtjm.php?id=live1077
三立新闻,http://www.yshmzmc.top/gtjm.php?id=live1079
寰宇新闻,http://www.yshmzmc.top/gtjm.php?id=live1222
博斯运动1,http://www.yshmzmc.top/gtjm.php?id=live1225
壹新闻,http://www.yshmzmc.top/gtjm.php?id=live1242
MOMO综合,http://www.yshmzmc.top/gtjm.php?id=live1248
年代much,http://www.yshmzmc.top/gtjm.php?id=live2002
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8 
